rating,calories,protein,fat,sodium
4.375,460,26,36,169
3.75,460,31,26,1411
4.375,460,33,27,1407
4.375,460,34,31,132
4.375,460,37,26,1023
3.75,460,40,22,973
5,460,44,20,360
4.375,460,48,26,458
4.375,461,4,15,131
4.375,461,4,32,60
4.375,461,13,20,243
3.75,461,15,40,538
4.375,461,17,23,1270
3.75,461,18,19,411
0,461,27,33,525
4.375,461,30,24,357
3.75,461,34,33,110
5,461,35,29,291
3.75,461,36,14,891
5,461,74,10,1772
3.75,462,1,0,16
4.375,462,4,19,213
4.375,462,6,26,230
4.375,462,6,46,541
4.375,462,8,8,127
0,462,12,35,928
4.375,462,19,25,642
4.375,462,19,34,861
3.75,462,24,13,729
4.375,462,26,27,200
4.375,462,26,28,584
3.75,462,28,30,96
4.375,462,30,35,702
5,462,33,32,690
4.375,462,40,18,928
4.375,462,45,18,662
5,463,4,12,199
3.75,463,4,14,152
4.375,463,5,18,410
4.375,463,5,21,150
4.375,463,8,46,797
4.375,463,14,16,785
3.75,463,19,21,681
3.125,463,22,38,1434
3.125,463,23,23,153
3.75,463,23,34,1013
0,463,26,32,404
4.375,463,35,27,229
3.125,463,42,25,139
4.375,463,55,25,663
3.75,463,59,20,170
3.75,464,4,19,361
3.75,464,6,26,393
4.375,464,6,34,85
5,464,11,30,139
4.375,464,12,44,185
4.375,464,17,14,425
3.75,464,17,22,180
3.75,464,18,12,403
4.375,464,21,29,734
4.375,464,24,38,658
4.375,464,38,19,923
5,464,48,20,7279
3.75,464,53,23,476
4.375,465,5,16,178
4.375,465,6,21,233
3.75,465,7,32,310
4.375,465,7,39,839
3.75,465,9,44,1117
0,465,15,16,145
4.375,465,19,18,23
4.375,465,21,22,645
0,465,21,39,1291
3.75,465,25,32,881
4.375,465,36,34,674
4.375,465,41,27,819
5,465,45,27,203
3.75,465,64,12,2194
3.75,466,5,29,155
4.375,466,6,24,175
3.75,466,13,31,813
3.125,466,14,13,731
4.375,466,16,33,995
4.375,466,18,23,453
3.125,466,19,34,1066
4.375,466,31,22,677
4.375,466,32,30,83
5,466,35,35,1084
4.375,466,38,23,1272
3.75,466,41,24,176
4.375,466,43,28,408
4.375,466,44,19,961
4.375,466,48,28,998
3.75,467,5,16,224
4.375,467,7,25,81
0,467,9,23,183
4.375,467,10,33,330
4.375,467,14,34,764
3.75,467,17,5,772
3.75,467,17,39,693
3.75,467,22,20,809
4.375,467,23,37,777
4.375,467,38,14,129
3.75,467,40,22,169
3.125,467,50,26,4603
4.375,468,5,14,89
4.375,468,8,9,241
4.375,468,9,17,12
4.375,468,9,29,2630
3.75,468,10,20,951
4.375,468,13,16,727
4.375,468,20,30,586
4.375,468,20,33,636
3.125,468,24,27,791
3.125,468,25,22,630
3.75,468,30,30,1487
3.125,468,32,36,614
5,469,2,12,16
3.75,469,3,35,534
2.5,469,4,45,429
4.375,469,5,20,143
3.75,469,7,28,89
4.375,469,7,28,669
4.375,469,8,20,73
4.375,469,11,13,342
3.75,469,16,28,620
4.375,469,18,21,713
3.75,469,25,13,689
3.125,469,26,28,1085
3.75,469,32,19,404
4.375,469,34,11,360
3.75,469,34,36,45240
3.75,469,35,36,102
0,469,39,25,675
3.125,469,50,17,737
0,470,3,33,131
3.75,470,4,13,202
4.375,470,5,27,134
5,470,7,21,651
3.75,470,7,31,296
0,470,8,15,206
4.375,470,10,26,32
4.375,470,17,22,773
4.375,470,24,35,1385
4.375,470,25,25,978
4.375,470,34,31,689
3.75,470,34,32,1821
4.375,470,36,29,864
3.75,470,49,19,413
4.375,471,5,23,467
4.375,471,6,13,385
4.375,471,7,24,342
4.375,471,7,26,440
4.375,471,9,48,274
3.75,471,10,24,26
3.125,471,10,44,1000
3.125,471,13,35,295
4.375,471,14,34,840
4.375,471,15,28,416
5,471,19,27,786
5,471,36,19,1324
3.75,471,36,30,1031
3.75,471,37,16,180
3.75,472,4,18,64
4.375,472,5,18,281
3.75,472,5,28,196
3.125,472,6,16,175
4.375,472,8,21,238
4.375,472,8,21,407
4.375,472,8,36,341
3.75,472,12,46,736
4.375,472,13,16,575
5,472,15,25,1318
4.375,472,15,28,1129
0,472,15,32,328
4.375,472,19,32,797
5,472,21,30,939
4.375,472,21,35,1239
3.75,472,26,37,101
4.375,472,28,16,1174
4.375,472,30,35,136
4.375,472,32,27,110
3.75,472,32,30,1285
4.375,472,36,23,982
3.75,472,39,26,1428
4.375,472,42,25,262
3.75,472,76,9,339
3.75,473,3,27,112
3.75,473,5,27,323
4.375,473,5,33,142
4.375,473,6,20,151
4.375,473,7,24,173
5,473,11,23,368
2.5,473,17,31,662
3.75,473,19,26,840
3.125,473,21,17,834
4.375,473,23,19,971
3.75,473,23,28,585
3.75,473,28,31,765
4.375,473,36,28,1036
4.375,473,39,31,102
3.75,473,46,31,149
4.375,474,2,16,36
4.375,474,4,27,226
3.75,474,6,23,161
4.375,474,7,38,163
4.375,474,9,33,945
4.375,474,13,17,237
3.75,474,14,9,128
3.125,474,29,32,751
4.375,474,31,32,1533
4.375,474,40,30,453
4.375,474,68,22,394
2.5,475,1,0,2
3.75,475,3,1,28
4.375,475,4,19,232
4.375,475,6,29,423
3.75,475,8,20,255
3.125,475,17,24,180
2.5,475,17,27,371
3.75,475,21,29,510
4.375,475,36,34,211
4.375,475,42,18,376
3.75,475,46,25,96
4.375,475,47,19,1510
5,475,49,29,202
0,476,0,0,20
0,476,4,23,230
0,476,5,32,178
4.375,476,6,20,265
0,476,10,30,337
4.375,476,11,21,16
3.75,476,16,19,238
3.75,476,16,29,1431
4.375,476,22,19,437
3.75,476,24,12,611
3.75,476,25,26,921
0,476,40,20,703
4.375,476,45,18,199
4.375,476,47,29,1026
4.375,477,4,22,11
3.75,477,5,27,215
0,477,8,25,245
4.375,477,12,33,401
4.375,477,12,45,97
3.75,477,14,13,526
4.375,477,17,14,304
3.75,477,17,45,98
4.375,477,22,15,577
4.375,477,24,37,825
4.375,477,25,18,586
4.375,477,26,29,1308
4.375,477,27,31,1308
3.125,477,41,27,626
4.375,477,61,22,949
4.375,477,69,9,8187
4.375,478,5,17,110
0,478,18,18,1224
4.375,478,25,29,176
5,478,32,27,768
4.375,478,37,33,174
3.75,478,42,32,860
3.75,478,57,22,396
5,479,1,9,14
3.75,479,6,12,196
4.375,479,6,24,94
3.125,479,6,33,56
5,479,7,27,188
3.75,479,7,27,204
4.375,479,11,19,157
1.875,479,15,27,415
4.375,479,17,35,309
4.375,479,17,42,713
3.75,479,22,29,621
3.75,479,30,35,522
4.375,479,42,24,263
3.75,479,42,31,854
4.375,480,4,30,84
4.375,480,5,34,11
4.375,480,5,34,20
4.375,480,6,22,101
4.375,480,8,32,306
3.75,480,9,17,38
0,480,9,17,133
3.75,480,9,24,834
3.75,480,11,22,12
4.375,480,13,28,697
3.75,480,14,26,680
4.375,480,25,15,1730
3.75,480,30,23,405
4.375,480,43,30,128
4.375,480,52,24,1790
4.375,480,59,20,223
4.375,481,5,21,311
3.75,481,5,49,41
3.75,481,10,20,238
3.75,481,11,24,1443
5,481,14,26,779
4.375,481,14,37,1379
5,481,15,27,630
3.75,481,17,15,54
3.75,481,20,22,608
4.375,481,22,31,879
3.75,481,22,43,108
4.375,481,23,31,630
4.375,481,30,22,819
3.75,481,30,35,160
3.125,481,31,25,622
3.75,481,33,26,184
4.375,481,48,24,437
3.125,482,0,54,2
0,482,1,0,4
5,482,2,0,3
4.375,482,8,29,142
4.375,482,9,27,321
3.75,482,12,33,691
3.75,482,12,45,59
2.5,482,20,22,34
4.375,482,24,26,465
0,482,24,41,1533
3.75,482,25,29,457
3.125,482,35,24,2097
0,483,5,19,4
4.375,483,5,35,100
4.375,483,6,29,108
3.75,483,6,38,96
5,483,7,28,172
1.25,483,8,18,268
4.375,483,8,21,220
5,483,13,31,203
4.375,483,13,33,579
4.375,483,22,35,925
3.75,483,24,36,469
4.375,483,27,29,952
4.375,483,32,32,1580
3.75,483,34,36,104
3.75,483,46,30,567
4.375,484,5,22,237
4.375,484,6,18,203
3.75,484,7,21,207
4.375,484,8,21,622
4.375,484,16,27,298
5,484,17,42,837
5,484,18,31,2724
3.75,484,20,41,87
3.125,484,21,9,501
3.75,484,21,19,278
3.75,484,24,10,380
3.75,484,30,18,758
3.75,484,38,30,178
4.375,484,41,20,1307
4.375,484,41,29,170
4.375,484,42,33,118
4.375,484,66,11,1564
0,484,91,10,2724
3.125,485,1,0,4
4.375,485,4,16,140
4.375,485,6,24,342
4.375,485,7,21,391
5,485,7,23,339
3.75,485,8,13,104
0,485,8,17,143
3.75,485,20,20,314
4.375,485,28,29,261
4.375,485,35,34,350
3.75,485,40,34,582
3.75,485,41,29,120
3.125,485,45,29,163
4.375,485,50,20,1920
0,486,1,0,45
4.375,486,5,16,169
4.375,486,5,40,54
4.375,486,6,22,320
3.75,486,6,27,193
3.75,486,6,34,45
4.375,486,7,14,322
4.375,486,8,19,238
4.375,486,8,34,67
4.375,486,10,21,498
4.375,486,20,42,611
4.375,486,23,16,327
4.375,486,23,39,868
4.375,486,26,20,845
3.75,486,30,8,438
4.375,486,33,31,98
4.375,486,37,30,424
3.75,486,38,26,1348
4.375,486,38,34,576
5,487,6,25,299
0,487,8,33,161
3.125,487,9,12,113
3.75,487,14,26,148
4.375,487,14,30,821
4.375,487,16,23,217
4.375,487,19,22,858
3.75,487,19,24,1465
5,487,19,31,710
3.75,487,26,35,234
4.375,487,28,36,261
3.75,487,29,19,1669
4.375,487,34,25,899
4.375,487,50,19,1368
4.375,488,4,26,172
3.75,488,5,26,77
3.75,488,7,26,116
0,488,10,16,344
3.75,488,14,18,335
3.75,488,14,28,1768
5,488,17,36,657
3.125,488,20,13,1129
3.75,488,22,16,1098
5,488,36,25,925
3.75,488,36,35,717
4.375,488,45,20,225
4.375,488,47,22,1354
3.75,489,2,55,40
3.125,489,3,33,1459
4.375,489,5,17,275
4.375,489,5,19,280
3.75,489,6,22,163
4.375,489,6,37,39
0,489,14,16,501
4.375,489,14,37,5880
3.75,489,19,26,955
3.75,489,21,29,895
3.75,489,23,24,249
4.375,489,23,27,1274
3.75,489,24,39,1081
4.375,489,28,27,133
0,489,33,20,439
3.75,489,38,21,1311
2.5,489,43,23,454
0,490,3,15,80
3.125,490,5,29,184
4.375,490,6,22,162
3.75,490,12,38,606
4.375,490,18,29,299
0,490,18,33,116
4.375,490,19,18,599
3.125,490,20,17,293
1.875,490,27,14,683
4.375,490,27,32,738
5,490,27,36,1576
3.75,490,29,17,1217
4.375,490,41,25,278
3.75,490,50,27,173
3.75,490,51,28,1101
4.375,490,57,18,1659
4.375,491,5,19,118
4.375,491,5,34,87
4.375,491,8,40,724
4.375,491,9,23,208
4.375,491,9,30,282
5,491,17,23,677
4.375,491,30,20,1381
3.75,491,40,25,276
3.125,491,46,31,247
3.125,491,56,16,116
4.375,492,5,20,204
3.75,492,7,7,16984
1.875,492,10,24,1253
4.375,492,10,32,358
3.75,492,22,20,733
4.375,492,26,27,1650
4.375,492,27,32,444
3.75,492,30,24,2187
3.75,492,47,21,1173
4.375,492,60,18,1128
4.375,493,5,27,153
0,493,7,25,189
5,493,7,30,159
3.75,493,9,21,827
3.75,493,12,35,404
4.375,493,13,12,90
4.375,493,27,33,1241
4.375,493,28,24,547
3.125,493,35,35,296
3.75,493,38,30,134
3.75,493,42,21,340
3.75,493,45,29,1450
4.375,494,4,24,115
3.75,494,6,25,358
4.375,494,7,17,163
5,494,11,15,737
3.125,494,11,28,290
0,494,11,37,454
3.75,494,14,13,1088
5,494,15,6,509
4.375,494,24,35,965
4.375,494,26,19,438
5,494,35,17,1064
5,494,41,23,1136
4.375,494,55,24,129
3.75,495,3,2,28
5,495,4,33,33
3.75,495,6,30,202
3.125,495,12,29,58
4.375,495,13,14,67
3.75,495,13,19,682
3.75,495,14,21,864
3.125,495,15,18,351
4.375,495,18,24,583
4.375,495,18,31,124
4.375,495,21,21,1888
3.75,495,24,24,343
4.375,495,29,37,290
5,495,30,38,146
4.375,495,30,38,421
3.75,495,37,26,117
4.375,496,4,26,7
4.375,496,7,14,393
3.75,496,7,15,178
4.375,496,7,31,221
5,496,12,19,180
4.375,496,19,29,1078
4.375,496,29,32,559
3.75,496,36,29,1866
4.375,496,62,18,368
4.375,497,5,20,147
4.375,497,5,29,126
3.75,497,6,46,81
4.375,497,12,20,283
3.75,497,15,22,196
4.375,497,16,31,528
3.75,497,17,18,991
3.75,497,17,33,748
4.375,497,18,26,230
3.75,497,20,36,294
4.375,497,26,38,686
3.75,497,28,27,286
4.375,497,32,38,729
5,497,42,25,1060
4.375,497,42,29,1565
4.375,497,42,34,138
5,497,69,22,777
0,498,1,12,43
4.375,498,5,25,102
4.375,498,6,20,230
3.75,498,9,26,70
4.375,498,22,43,518
4.375,498,37,21,983
5,498,44,22,229
5,498,44,26,373
4.375,498,49,27,1167
4.375,499,7,32,170
4.375,499,8,20,398
4.375,499,9,14,253
3.75,499,15,20,217
2.5,499,18,45,674
3.75,499,21,6,33
5,499,21,35,642
4.375,499,24,32,904
4.375,499,25,33,984
4.375,499,27,24,1995
0,499,28,19,616
3.125,499,34,26,820
4.375,499,47,28,829
3.75,499,47,31,1278
4.375,500,2,0,1
2.5,500,3,1,24
5,500,5,35,186
3.75,500,6,25,153
3.75,500,9,31,281
3.75,500,10,23,202
5,500,10,39,500
3.75,500,11,34,825
4.375,500,14,30,659
3.75,500,15,12,60
4.375,500,16,17,835
4.375,500,17,25,1086
3.125,500,25,15,538
5,500,25,22,240
4.375,500,31,36,912
5,500,33,37,1292
5,500,38,36,1736
4.375,500,39,17,143
3.125,500,43,25,696
3.75,500,46,34,138
4.375,501,4,20,123
3.75,501,5,25,332
3.75,501,5,42,61
5,501,6,33,269
4.375,501,7,23,729
5,501,7,29,140
5,501,13,18,113
4.375,501,16,19,83
3.75,501,23,36,736
3.75,501,24,22,45
3.75,501,24,42,1212
3.125,501,27,33,1228
4.375,501,28,40,353
5,502,0,55,653
4.375,502,5,17,70
3.75,502,5,23,205
4.375,502,5,26,231
4.375,502,6,16,247
4.375,502,7,21,328
3.75,502,10,39,1208
4.375,502,11,23,675
4.375,502,12,42,975
3.75,502,20,21,352
3.75,502,27,31,859
3.125,502,28,28,577
3.125,502,30,13,1797
3.125,502,33,13,645
4.375,502,39,34,106
3.75,502,40,27,1202
4.375,502,42,25,536
3.75,502,44,30,891
4.375,502,45,25,965
5,502,85,14,2900
0,503,3,35,190
5,503,6,23,430
3.125,503,7,25,270
4.375,503,12,31,720
5,503,14,26,506
4.375,503,14,30,260
3.125,503,19,43,1154
4.375,503,27,36,923
4.375,503,35,26,860
4.375,503,36,38,244
4.375,503,47,29,812
3.75,503,48,18,163
0,504,0,55,482
4.375,504,4,33,431
4.375,504,5,37,183
4.375,504,6,32,362
4.375,504,12,34,425
4.375,504,17,25,761
4.375,504,19,21,797
3.75,504,22,13,131
4.375,504,22,36,1266
3.75,504,26,42,109
3.75,504,27,38,359
4.375,504,28,30,465
3.75,504,30,27,1528
3.75,504,31,36,221
4.375,504,33,31,822
3.75,504,36,34,176
5,504,40,37,1041
3.75,504,45,24,156
3.75,504,62,19,425
3.75,504,71,13,471
5,504,84,14,2254
1.875,505,1,54,3
4.375,505,4,20,149
3.75,505,5,16,198
5,505,6,19,59
3.75,505,6,29,216
3.125,505,7,22,163
2.5,505,7,26,199
3.125,505,7,35,80
5,505,9,28,12
3.125,505,10,39,34
4.375,505,13,13,672
3.125,505,13,25,815
4.375,505,13,27,1100
3.75,505,17,26,356
5,505,17,32,744
5,505,22,39,486
4.375,505,28,35,249
4.375,505,35,32,2703
3.125,505,39,21,1293
4.375,505,50,24,675
4.375,506,2,54,512
3.75,506,6,28,110
3.75,506,7,20,204
3.75,506,13,23,56
4.375,506,13,31,1373
3.75,506,20,15,160
4.375,506,23,20,951
4.375,506,27,37,1045
4.375,506,29,26,1117
4.375,506,30,20,1501
3.75,506,35,31,362
3.75,506,38,37,231
4.375,507,6,25,408
3.125,507,6,36,147
3.75,507,8,34,443
3.75,507,12,30,224
4.375,507,12,42,699
0,507,15,20,77
3.75,507,16,16,815
3.75,507,16,24,916
4.375,507,20,27,957
5,507,27,43,721
3.75,507,28,39,503
2.5,507,30,32,279
3.75,507,30,38,982
4.375,507,32,40,87
4.375,507,32,41,415
4.375,507,36,38,176
3.125,508,4,22,511
4.375,508,6,21,358
1.875,508,6,26,204
4.375,508,6,26,315
3.75,508,11,24,156
5,508,11,40,1448
4.375,508,16,32,1378
4.375,508,22,25,939
4.375,508,29,22,1593
3.75,508,29,31,541
4.375,508,37,21,1885
4.375,508,37,37,343
4.375,508,45,17,826
5,509,4,30,221
4.375,509,5,21,198
4.375,509,7,23,312
3.75,509,7,38,51
3.75,509,7,39,44
4.375,509,8,48,1055
4.375,509,12,29,331
3.75,509,14,25,251
4.375,509,16,16,85
3.125,509,20,16,541
3.75,509,24,42,79
4.375,509,25,30,1118
4.375,509,26,37,416
4.375,509,29,20,923
5,509,30,20,511
4.375,509,30,30,1201
5,509,38,36,798
5,509,40,33,201
4.375,509,44,17,227
4.375,509,44,35,816
4.375,510,5,25,276
2.5,510,7,34,290
4.375,510,8,20,207
4.375,510,9,26,404
3.75,510,9,35,298
4.375,510,20,39,849
3.75,510,24,34,651
3.75,510,24,43,945
4.375,510,28,34,812
4.375,510,36,16,627
4.375,510,37,21,958
4.375,510,38,32,1261
4.375,510,45,27,468
3.75,510,45,35,183
4.375,510,51,20,926
3.75,510,53,30,162
4.375,510,58,17,2213
3.75,511,5,24,306
4.375,511,15,32,638
4.375,511,17,18,305
3.75,511,20,28,451
4.375,511,21,26,663
3.125,511,21,35,589
4.375,511,30,25,2161
3.75,511,32,31,133
3.125,511,38,36,758
4.375,511,41,12,245
4.375,511,42,32,528
4.375,511,49,32,1022
4.375,512,6,18,298
5,512,6,31,234
4.375,512,9,18,640
3.75,512,9,20,340
3.125,512,11,26,341
3.75,512,12,17,1363
5,512,14,26,895
4.375,512,14,47,562
4.375,512,25,42,168
4.375,512,29,20,955
4.375,512,35,25,308
3.75,512,37,33,1356
3.125,512,38,32,264
4.375,512,59,23,652
3.75,513,3,53,713
0,513,5,24,250
2.5,513,18,35,156
5,513,19,18,312
4.375,513,24,9,420
3.75,513,37,30,1112
3.125,513,47,34,136
3.125,513,60,17,617
5,514,2,1,5
5,514,8,37,66
4.375,514,10,28,1473
4.375,514,15,30,618
3.75,514,18,23,715
3.75,514,19,29,394
0,514,22,21,441
3.75,514,32,26,465
4.375,514,34,35,100
3.75,514,43,35,1112
3.75,515,7,23,254
3.75,515,7,33,203
4.375,515,8,33,240
4.375,515,9,28,297
5,515,9,28,515
4.375,515,10,36,152
3.75,515,11,28,241
4.375,515,12,26,298
3.75,515,19,37,1068
5,515,29,38,402
4.375,515,34,29,361
4.375,515,45,24,394
4.375,516,4,48,215
4.375,516,14,38,349
4.375,516,19,35,1392
3.125,516,41,31,653
0,516,50,17,1197
5,516,59,17,1230
4.375,516,62,16,409
4.375,517,5,17,69
3.75,517,5,48,59
5,517,7,18,20
3.75,517,8,32,164
2.5,517,11,15,113
0,517,18,30,645
3.125,517,20,11,230
3.75,517,20,25,331
4.375,517,28,37,915
3.125,517,29,16,648
3.75,517,31,30,156
3.75,517,46,30,1227
2.5,517,58,10,2020
4.375,518,2,8,26
5,518,5,5,10
4.375,518,5,38,84
4.375,518,7,17,364
4.375,518,7,26,261
5,518,9,36,113
5,518,10,14,641
4.375,518,14,17,772
4.375,518,16,23,908
4.375,518,20,37,1140
4.375,518,21,26,1087
3.75,518,23,26,1079
3.75,518,35,36,1428
4.375,518,38,22,576
3.75,518,39,20,221
3.75,518,40,36,643
4.375,518,53,15,2660
5,519,14,25,1237
4.375,519,17,26,1165
3.125,519,21,23,14
3.125,519,22,17,236
3.75,519,28,42,534
4.375,519,32,38,1202
4.375,519,33,29,861
4.375,519,36,39,350
4.375,519,46,33,631
4.375,519,53,26,1174
0,519,61,21,1002
5,520,1,45,26
3.75,520,5,34,53
4.375,520,6,35,320
3.75,520,13,35,246
4.375,520,20,21,1002
3.75,520,20,39,694
3.125,520,21,21,357
5,520,27,19,280
0,520,27,21,1585
5,520,29,26,159
3.75,520,30,38,149
4.375,520,32,38,482
3.125,520,36,32,103
4.375,520,39,28,469
3.75,520,43,35,15300
4.375,521,5,23,229
4.375,521,6,19,157
3.75,521,6,20,110
5,521,7,38,175
3.75,521,19,6,1136
3.75,521,20,27,996
4.375,521,21,17,209
4.375,521,23,9,134
3.125,521,26,20,464
4.375,521,29,39,493
4.375,521,36,36,851
3.75,521,44,33,236
4.375,522,5,25,133
4.375,522,5,29,202
4.375,522,6,29,307
4.375,522,6,37,606
3.75,522,10,21,94
4.375,522,15,23,614
4.375,522,18,43,800
4.375,522,25,27,1201
0,522,29,20,660
3.125,522,30,16,474
3.75,522,33,23,526
3.75,522,39,27,1112
5,522,44,16,1867
4.375,522,56,30,836
2.5,522,68,22,818
4.375,523,1,48,85
5,523,6,25,302
4.375,523,8,9,35
0,523,8,19,694
3.125,523,8,26,208
2.5,523,8,26,300
4.375,523,10,30,192
4.375,523,22,10,1214
3.75,523,25,24,1826
4.375,523,27,16,672
3.75,523,35,27,2029
3.75,523,39,39,980
0,524,6,34,411
4.375,524,7,23,182
4.375,524,8,52,928
4.375,524,16,24,837
5,524,18,34,605
4.375,524,19,26,536
3.75,524,20,21,267
4.375,524,22,36,829
4.375,524,28,21,726
4.375,524,42,26,1010
4.375,525,7,24,129
4.375,525,13,15,21
2.5,525,20,15,246
4.375,525,23,19,658
4.375,525,33,37,363
4.375,525,36,31,557
4.375,525,41,33,1002
4.375,525,59,22,137
0,526,7,28,255
4.375,526,14,26,198
2.5,526,16,28,1191
4.375,526,28,24,271
1.25,526,29,27,268
4.375,526,29,34,2283
4.375,526,34,42,323
4.375,526,41,33,1305
3.75,527,5,17,147
3.75,527,6,32,299
3.75,527,13,17,24
5,527,14,33,856
0,527,18,14,370
3.75,527,20,18,751
3.75,527,21,20,333
5,527,23,22,943
4.375,527,23,26,333
3.125,527,28,29,475
5,527,29,42,912
4.375,527,34,43,211
3.125,528,3,36,145
3.75,528,5,12,43
4.375,528,7,31,243
0,528,7,47,315
3.75,528,9,24,560
3.75,528,11,14,36
4.375,528,12,24,63
3.125,528,19,35,778
4.375,528,28,30,1360
4.375,528,36,40,103
2.5,528,38,7,1188
4.375,528,47,24,1387
3.75,528,66,18,1378
5,529,4,19,138
3.75,529,16,28,706
3.75,529,27,45,186
3.75,529,28,16,975
2.5,529,36,32,122
4.375,529,38,34,361
4.375,529,38,38,319
4.375,529,39,36,218
5,529,42,29,2745
4.375,530,4,31,73
4.375,530,5,28,191
5,530,9,17,343
5,530,10,30,201
4.375,530,13,24,532
4.375,530,15,35,655
4.375,530,20,27,655
4.375,530,21,45,1205
0,530,27,28,869
5,530,27,31,1431
4.375,530,28,45,402
4.375,530,30,35,628
4.375,530,36,35,275
4.375,530,36,35,1258
2.5,530,38,18,848
4.375,530,41,31,482
4.375,531,5,16,107
3.75,531,7,28,389
3.75,531,7,34,327
4.375,531,8,21,157
4.375,531,8,39,325
3.75,531,9,41,150
3.75,531,17,17,287
3.75,531,20,27,480
3.75,531,34,41,858
5,531,35,30,388
3.125,531,48,20,423
3.75,531,66,14,487
3.75,532,6,33,166
4.375,532,15,41,801
4.375,532,17,18,767
3.75,532,17,38,1406
4.375,532,21,39,641
3.75,532,23,41,682
4.375,532,25,32,1329
3.125,532,51,28,203
3.75,533,5,29,269
4.375,533,6,25,130
5,533,11,28,343
3.75,533,11,35,435
3.75,533,13,44,98
2.5,533,18,38,2018
4.375,533,21,24,551
3.75,533,34,27,1039
3.75,533,35,30,741
3.75,533,36,39,1028
4.375,533,37,29,542
3.75,533,42,32,386
3.125,533,48,28,1122
4.375,534,6,38,139
3.75,534,8,43,1043
4.375,534,8,54,598
0,534,11,20,2021
4.375,534,12,31,300
4.375,534,15,26,730
4.375,534,16,34,526
5,534,27,39,1124
3.75,534,34,32,233
5,534,35,16,112
5,534,36,22,1040
4.375,534,37,27,1037
3.75,534,70,23,1356
4.375,535,6,29,166
4.375,535,7,25,345
2.5,535,8,31,863
4.375,535,9,21,142
4.375,535,13,36,530
3.125,535,20,43,465
3.125,535,30,34,850
3.75,535,46,37,263
4.375,535,50,28,177
3.75,535,54,27,1017
3.125,535,86,16,409
5,536,3,0,61
4.375,536,10,54,151
4.375,536,18,28,495
3.75,536,20,15,2346
4.375,536,26,33,961
3.75,536,31,28,1800
4.375,536,41,31,645
0,537,6,22,273
5,537,6,34,163
3.75,537,7,26,446
5,537,7,47,201
4.375,537,10,23,402
4.375,537,13,27,593
3.125,537,14,25,128
3.75,537,18,46,1127
4.375,537,19,28,1713
4.375,537,20,10,246
4.375,537,22,26,674
3.125,537,27,41,1023
4.375,537,31,28,249
3.75,537,32,35,511
4.375,537,34,41,841
4.375,537,37,25,3571
3.75,537,41,33,1872
0,538,3,42,25
1.25,538,5,58,77
4.375,538,6,17,63
4.375,538,6,23,788
4.375,538,8,28,335
3.75,538,8,36,231
3.125,538,11,14,225
3.75,538,14,39,594
4.375,538,15,29,252
4.375,538,15,36,459
4.375,538,17,38,620
4.375,538,20,38,2112
4.375,538,23,20,367
4.375,538,23,31,844
3.125,538,26,35,1160
3.75,538,28,30,384
4.375,538,43,12,960
4.375,538,55,31,156
4.375,538,56,29,1053
4.375,539,5,26,76
4.375,539,15,50,601
4.375,539,17,28,947
4.375,539,19,32,1485
3.75,539,21,22,782
4.375,539,22,18,629
4.375,539,23,23,519
3.125,539,25,31,535
4.375,539,27,42,762
3.125,539,34,13,1347
3.75,540,6,39,67
3.125,540,7,20,34
4.375,540,10,36,972
3.75,540,13,27,23
3.75,540,23,26,563
5,540,25,34,734
5,540,26,37,504
3.75,540,26,44,1210
5,540,31,41,1062
4.375,540,36,41,1045
4.375,540,41,31,1907
4.375,540,44,35,365
5,540,55,22,1309
4.375,541,5,37,64
4.375,541,6,29,170
4.375,541,7,27,71
3.75,541,8,30,289
3.75,541,8,40,216
4.375,541,15,29,662
4.375,541,34,41,144
4.375,541,44,31,1510
4.375,541,48,24,863
4.375,542,4,1,24
4.375,542,7,37,186
3.125,542,8,39,711
4.375,542,11,36,293
3.75,542,18,34,780
4.375,542,75,22,1003
0,543,0,60,621
0,543,5,24,97
3.75,543,5,33,86
5,543,7,34,86
5,543,10,26,331
4.375,543,10,30,481
5,543,16,26,946
4.375,543,16,32,895
3.75,543,17,35,840
0,543,17,47,456
3.125,543,19,17,506
3.125,543,20,16,47
4.375,543,25,34,526
4.375,543,31,31,754
2.5,543,32,46,552
4.375,543,33,34,305
4.375,543,36,22,1422
5,543,39,32,871
4.375,544,5,29,97
5,544,8,34,188
3.75,544,11,31,689
3.75,544,11,32,112
4.375,544,16,24,2579
5,544,22,15,97
3.75,544,38,40,689
3.75,544,39,38,1355
3.75,544,40,32,547
4.375,545,4,20,139
4.375,545,4,31,129
4.375,545,6,17,378
1.25,545,9,49,304
3.75,545,13,26,70
3.125,545,17,21,113
2.5,545,22,21,702
4.375,545,24,46,776
3.125,545,26,30,520
4.375,545,27,44,1601
4.375,545,28,20,1362
4.375,545,40,30,513
4.375,545,41,33,988
4.375,545,65,22,414
4.375,546,6,31,147
4.375,546,6,39,182
4.375,546,8,28,211
3.125,546,9,36,184
3.75,546,12,10,20
3.125,546,12,28,761
4.375,546,13,28,322
0,546,14,14,20
3.75,546,25,15,393
3.125,546,35,36,632
3.75,546,36,39,605
4.375,546,53,35,1127
4.375,546,56,33,323
3.125,547,4,20,253
4.375,547,7,20,249
3.75,547,18,36,1042
3.125,547,20,32,452
3.75,547,22,34,284
4.375,547,24,37,1038
4.375,547,38,33,884
3.75,547,40,40,1042
3.75,547,44,39,316
